timestamp, package
 2017.11.16_15.16.45.861, com.facebook.katana
 2017.11.16_15.20.46.474, com.lge.signboard
 2017.11.16_15.21.25.447, com.facebook.katana
 2017.11.16_15.23.47.767, com.lge.signboard
 2017.11.16_15.30.06.537, com.kakao.talk
 2017.11.16_15.30.50.911, com.lge.signboard
 2017.11.16_15.31.38.611, com.kakao.talk
 2017.11.16_15.31.47.811, com.lge.launcher2
 2017.11.16_15.32.04.686, com.lge.signboard
 2017.11.16_15.32.20.682, com.android.gallery3d
 2017.11.16_15.32.20.927, com.android.systemui
 2017.11.16_15.32.29.661, com.lge.signboard
 2017.11.16_15.32.34.365, com.lge.launcher2
 2017.11.16_15.32.34.925, com.android.systemui
 2017.11.16_15.32.37.401, com.lge.launcher2
 2017.11.16_15.32.39.058, com.lge.signboard
 2017.11.16_15.36.22.656, com.kakao.talk
 2017.11.16_15.36.36.810, com.lge.launcher2
 2017.11.16_15.36.38.477, com.facebook.katana
 2017.11.16_15.38.05.593, com.lge.launcher2
 2017.11.16_15.38.08.333, com.instagram.android
 2017.11.16_15.38.11.291, com.android.systemui
 2017.11.16_15.38.13.163, com.lge.signboard
 2017.11.16_15.38.14.644, com.android.systemui
 2017.11.16_15.38.17.414, com.lge.signboard
 2017.11.16_15.38.18.546, com.android.systemui
 2017.11.16_15.38.27.901, com.lge.signboard
 2017.11.16_15.38.32.584, com.lge.launcher2
 2017.11.16_15.40.22.761, com.lge.signboard
 2017.11.16_15.43.32.678, com.kakao.talk
 2017.11.16_15.49.26.246, com.lge.signboard
 2017.11.16_15.59.39.373, com.kakao.talk
 2017.11.16_16.00.21.037, com.lge.signboard
 2017.11.16_16.00.36.831, com.kakao.talk
 2017.11.16_16.00.48.799, com.lge.launcher2
 2017.11.16_16.00.50.212, com.kakao.talk
 2017.11.16_16.02.14.926, com.lge.launcher2
 2017.11.16_16.02.16.632, com.instagram.android
 2017.11.16_16.03.08.383, com.lge.launcher2
 2017.11.16_16.03.09.593, com.facebook.katana
 2017.11.16_16.03.14.139, com.lge.launcher2
 2017.11.16_16.03.14.828, com.android.systemui
 2017.11.16_16.03.16.530, com.lge.launcher2
 2017.11.16_16.03.25.056, com.lge.signboard
 2017.11.16_16.03.51.140, com.lge.launcher2
 2017.11.16_16.03.53.139, com.kakao.talk
 2017.11.16_16.06.02.687, com.lge.signboard
 2017.11.16_16.06.06.863, com.kakao.talk
 2017.11.16_16.06.21.430, com.lge.launcher2
 2017.11.16_16.06.43.782, com.nhn.android.webtoon
 2017.11.16_16.07.35.334, com.lge.signboard
 2017.11.16_16.07.37.157, com.nhn.android.webtoon
 2017.11.16_16.07.58.850, com.lge.signboard
 2017.11.16_16.09.23.257, com.nhn.android.webtoon
 2017.11.16_16.09.41.403, com.lge.launcher2
 2017.11.16_16.11.25.137, com.lge.signboard
 2017.11.16_16.13.29.702, com.lge.launcher2
 2017.11.16_16.13.33.660, com.kakao.talk
 2017.11.16_16.13.57.398, com.lge.launcher2
 2017.11.16_16.13.59.330, com.facebook.katana
 2017.11.16_16.14.42.141, com.lge.signboard
 2017.11.16_16.14.43.071, com.facebook.katana
 2017.11.16_16.14.45.735, com.lge.signboard
 2017.11.16_16.16.09.594, com.facebook.katana
 2017.11.16_16.17.34.722, com.kakao.talk
 2017.11.16_16.18.00.087, com.lge.launcher2
 2017.11.16_16.18.04.585, com.lge.signboard
 2017.11.16_16.26.32.976, com.lge.launcher2
 2017.11.16_16.26.36.736, com.android.mms
 2017.11.16_16.26.38.955, com.lge.launcher2
 2017.11.16_16.26.40.188, com.kakao.talk
 2017.11.16_16.26.50.993, com.lge.launcher2
 2017.11.16_16.27.10.007, com.lge.signboard
 2017.11.16_16.33.56.318, com.lge.launcher2
 2017.11.16_16.33.56.549, com.android.mms
 2017.11.16_16.34.02.739, com.lge.launcher2
 2017.11.16_16.34.03.120, com.android.systemui
 2017.11.16_16.34.05.694, com.lge.launcher2
 2017.11.16_16.38.24.279, com.facebook.katana
 2017.11.16_16.40.00.896, com.lge.launcher2
 2017.11.16_16.40.03.152, com.instagram.android
 2017.11.16_16.40.18.778, com.android.systemui
 2017.11.16_16.40.24.027, com.lge.signboard
 2017.11.16_16.47.50.277, com.instagram.android
 2017.11.16_16.47.52.070, com.kakao.talk
 2017.11.16_16.48.16.976, com.instagram.android
 2017.11.16_16.48.18.135, com.lge.launcher2
 2017.11.16_16.48.20.092, com.facebook.katana
 2017.11.16_16.49.14.468, com.lge.launcher2
 2017.11.16_16.49.17.761, com.nhn.android.webtoon
 2017.11.16_16.51.44.239, com.lge.signboard
 2017.11.16_16.56.23.624, com.nhn.android.webtoon
 2017.11.16_16.56.32.478, com.kakao.talk
 2017.11.16_16.57.04.888, com.lge.signboard
 2017.11.16_16.57.49.264, com.kakao.talk
 2017.11.16_16.58.53.015, com.android.systemui
 2017.11.16_16.58.54.249, com.lge.signboard
 2017.11.16_16.59.00.264, com.android.systemui
 2017.11.16_16.59.07.410, com.lge.signboard
 2017.11.16_16.59.11.909, com.kakao.talk
 2017.11.16_17.02.17.686, com.lge.signboard
 2017.11.16_17.05.27.845, com.kakao.talk
 2017.11.16_17.07.29.399, com.lge.launcher2
 2017.11.16_17.07.29.912, com.android.systemui
 2017.11.16_17.07.31.602, com.lge.launcher2
 2017.11.16_17.09.59.750, com.facebook.katana
 2017.11.16_17.11.13.638, com.lge.launcher2
 2017.11.16_17.11.13.984, com.android.systemui
 2017.11.16_17.11.15.121, com.lge.launcher2
 2017.11.16_17.11.20.071, com.lge.shutdownmonitor
 2017.11.16_18.48.16.329, com.lge.signboard
 2017.11.16_18.49.54.665, com.skt.prod.tphonelite
 2017.11.16_18.50.47.664, com.lge.launcher2
 2017.11.16_18.50.58.460, com.lge.signboard
 2017.11.16_18.51.04.534, com.lge.launcher2
 2017.11.16_18.51.06.380, com.kakao.talk
 2017.11.16_18.51.11.187, com.lge.signboard
 2017.11.16_18.51.13.283, com.kakao.talk
 2017.11.16_18.53.15.192, com.lge.signboard
 2017.11.16_18.59.27.175, com.android.systemui
 2017.11.16_18.59.28.087, com.lge.signboard
 2017.11.16_18.59.29.754, com.kakao.talk
 2017.11.16_18.59.47.394, com.facebook.orca
 2017.11.16_19.02.57.125, com.lge.signboard
 2017.11.16_19.06.31.656, com.facebook.orca
 2017.11.16_19.06.38.953, com.kakao.talk
 2017.11.16_19.07.02.156, com.lge.launcher2
 2017.11.16_19.07.07.515, com.facebook.katana
 2017.11.16_19.09.46.159, com.kakao.talk
 2017.11.16_19.09.51.823, com.lge.launcher2
 2017.11.16_19.09.59.822, com.instagram.android
 2017.11.16_19.10.05.157, com.android.systemui
 2017.11.16_19.10.22.187, com.lge.signboard
 2017.11.16_19.11.08.910, com.lge.launcher2
 2017.11.16_19.11.09.297, com.android.systemui
 2017.11.16_19.11.13.309, com.lge.launcher2
 2017.11.16_19.14.32.839, com.lge.signboard
 2017.11.16_19.15.57.568, com.kakao.talk
 2017.11.16_19.16.48.002, com.lge.signboard
 2017.11.16_19.16.50.944, com.kakao.talk
 2017.11.16_19.17.02.888, com.lge.launcher2
 2017.11.16_19.17.08.699, com.instagram.android
 2017.11.16_19.17.14.151, com.lge.launcher2
 2017.11.16_19.17.14.654, com.android.systemui
 2017.11.16_19.17.16.125, com.lge.launcher2
 2017.11.16_19.17.17.813, com.facebook.katana
 2017.11.16_19.18.25.278, com.lge.launcher2
 2017.11.16_19.22.28.694, com.nhn.android.search
 2017.11.16_19.24.12.266, com.lge.launcher2
 2017.11.16_19.24.13.348, com.android.chrome
 2017.11.16_19.24.34.414, com.nhn.android.search
 2017.11.16_19.32.31.808, com.lge.signboard
 2017.11.16_19.33.01.752, com.nhn.android.search
 2017.11.16_19.33.09.742, com.lge.launcher2
 2017.11.16_19.33.13.713, com.kakao.talk
 2017.11.16_19.33.41.980, com.lge.launcher2
 2017.11.16_19.33.45.027, com.kscc.xzz.mbl
 2017.11.16_19.34.15.508, com.lge.signboard
 2017.11.16_19.34.23.948, com.kscc.xzz.mbl
 2017.11.16_19.34.25.748, com.lge.signboard
 2017.11.16_19.34.32.218, com.kscc.xzz.mbl
 2017.11.16_19.34.43.445, com.lge.signboard
 2017.11.16_19.34.44.105, com.kscc.xzz.mbl
 2017.11.16_19.34.47.454, com.lge.signboard
 2017.11.16_19.35.09.140, com.lge.launcher2
 2017.11.16_19.35.09.705, com.android.systemui
 2017.11.16_19.35.11.943, com.lge.launcher2
 2017.11.16_19.35.13.783, com.lge.signboard
 2017.11.16_19.35.14.782, com.kakao.talk
 2017.11.16_19.35.39.678, com.lge.launcher2
 2017.11.16_19.35.44.067, com.kakao.talk
 2017.11.16_19.35.51.149, com.lge.signboard
 2017.11.16_19.35.54.726, com.kakao.talk
 2017.11.16_19.35.57.355, com.lge.signboard
 2017.11.16_19.37.51.683, com.kakao.talk
 2017.11.16_19.38.15.410, com.lge.signboard
 2017.11.16_19.38.19.312, com.kakao.talk
 2017.11.16_19.38.32.838, com.lge.launcher2
 2017.11.16_19.38.34.611, com.facebook.katana
 2017.11.16_19.38.44.817, com.lge.signboard
 2017.11.16_19.38.50.105, com.facebook.katana
 2017.11.16_19.38.57.270, com.lge.signboard
 2017.11.16_19.43.41.871, com.facebook.katana
 2017.11.16_19.43.43.666, com.kakao.talk
 2017.11.16_19.44.11.774, com.lge.launcher2
 2017.11.16_19.44.14.487, com.facebook.katana
 2017.11.16_19.44.48.182, com.lge.launcher2
 2017.11.16_19.44.49.163, com.android.systemui
 2017.11.16_19.44.52.469, com.lge.launcher2
 2017.11.16_19.56.55.682, com.kakao.talk
 2017.11.16_19.57.02.598, com.lge.launcher2
 2017.11.16_19.57.04.418, com.facebook.katana
 2017.11.16_19.57.57.731, com.nhn.android.search
 2017.11.16_19.57.59.207, com.lge.signboard
 2017.11.16_19.58.07.446, com.nhn.android.search
 2017.11.16_20.03.03.100, com.lge.launcher2
 2017.11.16_20.03.07.954, com.instagram.android
 2017.11.16_20.04.11.206, com.lge.launcher2
 2017.11.16_20.07.52.976, com.facebook.katana
 2017.11.16_20.10.14.706, com.lge.signboard
 2017.11.16_20.17.55.074, com.facebook.katana
 2017.11.16_20.18.03.168, com.facebook.orca
 2017.11.16_20.18.10.672, com.lge.signboard
 2017.11.16_20.18.17.264, com.kakao.talk
 2017.11.16_20.18.24.065, com.lge.signboard
 2017.11.16_20.18.33.077, com.kakao.talk
 2017.11.16_20.18.37.311, com.lge.signboard
 2017.11.16_20.23.01.078, com.kakao.talk
 2017.11.16_20.28.01.907, com.lge.signboard
 2017.11.16_20.28.21.972, com.kakao.talk
 2017.11.16_20.28.25.531, com.lge.signboard
 2017.11.16_20.28.29.139, com.kakao.talk
 2017.11.16_20.28.37.899, com.lge.signboard
 2017.11.16_20.30.15.596, com.kakao.talk
 2017.11.16_20.30.20.688, com.lge.launcher2
 2017.11.16_20.30.21.150, com.android.systemui
 2017.11.16_20.30.23.195, com.facebook.katana
 2017.11.16_20.30.33.091, com.lge.signboard
 2017.11.16_20.30.54.609, com.facebook.katana
 2017.11.16_20.31.03.097, com.lge.signboard
 2017.11.16_20.35.32.339, com.facebook.katana
 2017.11.16_20.35.58.010, com.kakao.talk
 2017.11.16_20.38.06.025, com.lge.signboard
 2017.11.16_20.38.13.828, com.kakao.talk
 2017.11.16_20.38.19.586, com.lge.signboard
 2017.11.16_20.38.31.676, com.kakao.talk
 2017.11.16_20.38.41.710, com.lge.signboard
 2017.11.16_20.38.44.012, com.kakao.talk
 2017.11.16_20.38.50.573, com.lge.launcher2
 2017.11.16_20.38.51.268, com.android.systemui
 2017.11.16_20.38.53.046, com.instagram.android
 2017.11.16_20.39.16.083, com.lge.signboard
 2017.11.16_20.40.21.253, com.lge.launcher2
 2017.11.16_20.40.21.593, com.android.systemui
 2017.11.16_20.40.23.423, com.nhn.android.search
 2017.11.16_20.40.35.146, com.lge.signboard
 2017.11.16_20.40.38.683, com.nhn.android.search
 2017.11.16_20.40.39.228, com.lge.signboard
 2017.11.16_20.40.44.513, com.nhn.android.search
 2017.11.16_20.40.45.337, com.lge.signboard
 2017.11.16_20.41.38.033, com.nhn.android.search
 2017.11.16_20.41.39.153, com.lge.signboard
 2017.11.16_20.41.45.428, com.nhn.android.search
 2017.11.16_20.41.57.585, com.lge.signboard
 2017.11.16_20.44.30.207, com.nhn.android.search
 2017.11.16_20.44.41.406, com.lge.launcher2
 2017.11.16_20.44.44.706, com.instagram.android
 2017.11.16_20.44.56.063, com.lge.launcher2
 2017.11.16_20.45.02.018, com.android.calendar
 2017.11.16_20.45.05.780, com.android.systemui
 2017.11.16_20.45.07.203, com.instagram.android
 2017.11.16_20.45.32.878, com.android.systemui
 2017.11.16_20.45.34.136, com.nhn.android.search
 2017.11.16_20.45.39.701, com.lge.signboard
 2017.11.16_20.46.48.578, com.nhn.android.search
 2017.11.16_20.48.38.148, com.lge.launcher2
 2017.11.16_20.48.39.522, com.android.settings
 2017.11.16_20.48.39.862, com.lge.launcher2
 2017.11.16_20.48.40.523, com.android.systemui
 2017.11.16_20.48.42.239, com.lge.launcher2
 2017.11.16_20.48.46.170, com.instagram.android
 2017.11.16_20.48.51.628, com.lge.launcher2
 2017.11.16_20.48.59.611, com.lge.signboard
 2017.11.16_20.49.17.467, com.facebook.katana
 2017.11.16_20.49.19.058, com.lge.signboard
 2017.11.16_20.49.22.599, com.lge.launcher2
 2017.11.16_20.49.27.719, com.lge.signboard
 2017.11.16_20.49.39.841, com.lge.launcher2
 2017.11.16_20.49.43.226, com.instagram.android
 2017.11.16_20.49.46.254, com.lge.signboard
 2017.11.16_20.49.48.161, com.android.systemui
 2017.11.16_20.49.49.942, com.lge.signboard
 2017.11.16_20.50.54.882, com.lge.launcher2
 2017.11.16_20.50.59.511, com.google.android.youtube
 2017.11.16_20.54.56.945, com.skt.prod.tphonelite
 2017.11.16_20.55.31.014, com.google.android.youtube
 2017.11.16_20.55.57.587, com.lge.launcher2
 2017.11.16_20.55.58.880, com.android.chrome
 2017.11.16_20.59.49.647, com.lge.signboard
 2017.11.16_21.16.16.745, com.android.chrome
 2017.11.16_21.16.18.921, com.kakao.talk
 2017.11.16_21.29.35.849, com.lge.launcher2
 2017.11.16_21.31.16.473, com.lge.signboard
 2017.11.16_21.33.47.383, com.lge.launcher2
 2017.11.16_21.39.22.441, com.lge.signboard
 2017.11.16_21.54.11.126, com.kakao.talk
 2017.11.16_21.54.26.777, com.lge.launcher2
 2017.11.16_21.54.27.684, com.skt.prod.tphonelite
 2017.11.16_21.54.31.725, com.lge.launcher2
 2017.11.16_21.54.33.713, com.android.contacts
 2017.11.16_21.54.34.213, com.lge.launcher2
 2017.11.16_21.54.39.311, com.facebook.katana
 2017.11.16_21.58.37.670, com.lge.launcher2
 2017.11.16_21.58.38.853, com.kakao.talk
 2017.11.16_21.59.06.576, com.lge.launcher2
 2017.11.16_21.59.09.547, com.android.systemui
 2017.11.16_21.59.09.728, com.nhn.android.search
 2017.11.16_21.59.11.236, com.lge.signboard
 2017.11.16_21.59.12.004, com.nhn.android.search
 2017.11.16_21.59.35.242, com.android.systemui
 2017.11.16_21.59.36.029, com.kakao.talk
 2017.11.16_22.00.17.424, com.lge.launcher2
 2017.11.16_22.00.18.397, com.android.systemui
 2017.11.16_22.00.18.874, com.kakao.talk
 2017.11.16_22.02.40.378, com.lge.signboard
 2017.11.16_22.02.44.105, com.kakao.talk
 2017.11.16_22.04.55.106, com.lge.launcher2
 2017.11.16_22.04.57.702, com.google.android.youtube
 2017.11.16_22.05.50.840, com.lge.signboard
 2017.11.16_22.08.39.898, com.google.android.youtube
 2017.11.16_22.21.08.717, com.lge.launcher2
 2017.11.16_22.21.09.547, com.android.chrome
 2017.11.16_22.34.08.673, com.lge.signboard
 2017.11.16_22.34.16.357, com.android.chrome
 2017.11.16_22.34.16.576, com.kakao.talk
 2017.11.16_22.34.47.032, com.lge.signboard
 2017.11.16_22.36.33.202, com.kakao.talk
 2017.11.16_22.36.36.676, com.lge.signboard
 2017.11.16_22.36.37.725, com.kakao.talk
 2017.11.16_22.36.42.834, com.lge.launcher2
 2017.11.16_22.36.44.811, com.facebook.katana
 2017.11.16_22.36.51.258, com.lge.signboard
 2017.11.16_22.37.59.811, com.facebook.katana
 2017.11.16_22.41.14.888, com.lge.signboard
 2017.11.16_22.44.14.810, com.kakao.talk
 2017.11.16_22.44.19.509, com.lge.launcher2
 2017.11.16_22.44.23.028, com.instagram.android
 2017.11.16_22.44.52.916, com.facebook.katana
 2017.11.16_22.45.29.982, com.lge.launcher2
 2017.11.16_22.45.31.104, com.android.systemui
 2017.11.16_22.45.35.521, com.google.android.youtube
 2017.11.16_22.47.58.510, com.lge.launcher2
 2017.11.16_22.48.03.514, com.nhn.android.webtoon
 2017.11.16_22.48.27.264, com.lge.launcher2
 2017.11.16_22.48.29.641, com.nhn.android.search
 2017.11.16_22.55.41.709, com.lge.signboard
 2017.11.16_22.55.45.571, com.nhn.android.search
 2017.11.16_22.56.01.805, com.android.systemui
 2017.11.16_22.56.06.227, com.lge.launcher2
 2017.11.16_22.56.08.474, com.SunHan
 2017.11.16_22.57.16.282, android
 2017.11.16_22.57.18.039, com.lge.videoplayer
 2017.11.16_22.58.34.259, com.lge.signboard
 2017.11.16_22.59.42.756, com.lge.launcher2
 2017.11.16_22.59.45.184, com.facebook.katana
 2017.11.16_23.00.19.795, com.android.systemui
 2017.11.16_23.00.22.483, com.lge.videoplayer
 2017.11.16_23.00.23.277, com.lge.signboard
 2017.11.16_23.01.49.084, com.SunHan
 2017.11.16_23.01.51.301, android
 2017.11.16_23.01.52.277, com.lge.videoplayer
 2017.11.16_23.01.53.641, com.lge.signboard
 2017.11.16_23.01.54.081, com.android.systemui
 2017.11.16_23.01.54.659, com.lge.signboard
 2017.11.16_23.01.56.692, com.lge.videoplayer
 2017.11.16_23.02.04.459, com.lge.signboard
 2017.11.16_23.02.58.109, android
 2017.11.16_23.02.59.256, com.SunHan
 2017.11.16_23.03.00.222, android
 2017.11.16_23.03.01.162, com.lge.videoplayer
 2017.11.16_23.03.45.289, com.lge.signboard
 2017.11.16_23.07.03.309, android
 2017.11.16_23.07.04.348, com.lge.videoplayer
 2017.11.16_23.07.09.910, com.android.systemui
 2017.11.16_23.07.10.250, com.lge.videoplayer
 2017.11.16_23.07.10.485, com.lge.signboard
 2017.11.16_23.07.12.547, com.lge.videoplayer
 2017.11.16_23.07.13.508, com.lge.signboard
 2017.11.16_23.07.16.368, com.lge.videoplayer
 2017.11.16_23.07.25.049, com.android.systemui
 2017.11.16_23.07.25.417, com.lge.videoplayer
 2017.11.16_23.07.33.048, com.android.systemui
 2017.11.16_23.07.33.379, com.lge.videoplayer
 2017.11.16_23.08.37.384, com.lge.signboard
 2017.11.16_23.09.04.974, com.android.systemui
 2017.11.16_23.09.12.182, com.lge.videoplayer
 2017.11.16_23.09.32.438, com.lge.signboard
 2017.11.16_23.10.28.322, com.android.systemui
 2017.11.16_23.10.28.661, com.lge.signboard
 2017.11.16_23.10.43.273, android
 2017.11.16_23.10.44.286, com.lge.videoplayer
 2017.11.16_23.10.48.971, com.lge.signboard
 2017.11.16_23.10.54.675, com.android.systemui
 2017.11.16_23.10.55.792, com.lge.signboard
 2017.11.16_23.10.58.208, com.lge.videoplayer
 2017.11.16_23.10.59.761, com.lge.signboard
 2017.11.16_23.11.07.785, com.android.systemui
 2017.11.16_23.11.16.609, com.lge.signboard
 2017.11.16_23.11.18.517, com.lge.videoplayer
 2017.11.16_23.11.21.940, com.lge.signboard
 2017.11.16_23.11.22.581, com.android.systemui
 2017.11.16_23.11.22.913, com.lge.signboard
 2017.11.16_23.11.36.732, android
 2017.11.16_23.11.37.786, com.lge.videoplayer
 2017.11.16_23.11.39.378, com.lge.signboard
 2017.11.16_23.11.47.894, com.lge.videoplayer
 2017.11.16_23.11.52.323, com.lge.signboard
 2017.11.16_23.12.16.676, com.lge.videoplayer
 2017.11.16_23.12.17.431, com.lge.signboard
 2017.11.16_23.13.02.661, com.lge.videoplayer
 2017.11.16_23.13.03.998, com.lge.signboard
 2017.11.16_23.13.04.170, com.android.systemui
 2017.11.16_23.13.09.186, com.lge.signboard
 2017.11.16_23.13.22.819, android
 2017.11.16_23.13.23.871, com.lge.videoplayer
 2017.11.16_23.13.27.965, com.lge.signboard
 2017.11.16_23.13.28.589, com.android.systemui
 2017.11.16_23.13.29.242, com.lge.signboard
 2017.11.16_23.14.36.298, com.lge.launcher2
 2017.11.16_23.14.44.745, com.nhn.android.webtoon
 2017.11.16_23.14.52.424, com.lge.signboard
 2017.11.16_23.14.56.020, com.lge.launcher2
 2017.11.16_23.14.58.944, net.daum.android.webtoon
 2017.11.16_23.15.15.438, com.lge.launcher2
 2017.11.16_23.15.15.875, com.android.systemui
 2017.11.16_23.15.17.856, com.nhn.android.webtoon
 2017.11.16_23.15.25.756, com.lge.signboard
 2017.11.16_23.16.48.946, com.nhn.android.webtoon
 2017.11.16_23.16.53.671, com.lge.signboard
 2017.11.16_23.17.26.382, com.nhn.android.webtoon
 2017.11.16_23.17.31.376, com.lge.signboard
 2017.11.16_23.17.45.403, com.nhn.android.webtoon
 2017.11.16_23.17.49.822, com.lge.signboard
 2017.11.16_23.17.56.390, com.nhn.android.webtoon
 2017.11.16_23.17.59.464, com.lge.signboard
 2017.11.16_23.17.59.888, com.nhn.android.webtoon
 2017.11.16_23.18.13.174, com.lge.signboard
 2017.11.16_23.20.07.985, com.nhn.android.webtoon
 2017.11.16_23.20.39.126, com.lge.signboard
 2017.11.16_23.22.02.345, com.nhn.android.webtoon
 2017.11.16_23.23.05.837, com.lge.launcher2
 2017.11.16_23.23.08.390, com.facebook.katana
 2017.11.16_23.23.51.471, com.lge.launcher2
 2017.11.16_23.23.54.708, com.nhn.android.search
 2017.11.16_23.23.55.596, com.android.systemui
 2017.11.16_23.23.56.289, com.lge.signboard
 2017.11.16_23.24.08.861, com.nhn.android.search
 2017.11.16_23.24.28.329, com.android.systemui
 2017.11.16_23.24.30.945, com.nhn.android.search
 2017.11.16_23.24.37.934, com.nhn.android.naverplayer
 2017.11.16_23.25.46.404, com.lge.launcher2
 2017.11.16_23.25.48.168, com.android.chrome
 2017.11.16_23.30.57.118, com.android.systemui
 2017.11.16_23.30.58.210, com.nhn.android.naverplayer
 2017.11.16_23.30.58.860, com.android.systemui
 2017.11.16_23.31.08.521, com.lge.videoplayer
 2017.11.16_23.33.08.489, com.lge.signboard
 2017.11.16_23.33.11.317, com.android.systemui
 2017.11.16_23.33.16.129, com.lge.signboard
 2017.11.16_23.33.23.607, com.lge.videoplayer
 2017.11.16_23.34.10.159, com.lge.signboard
 2017.11.16_23.34.52.991, com.android.systemui
 2017.11.16_23.34.54.303, com.lge.signboard
 2017.11.16_23.34.55.115, com.android.systemui
 2017.11.16_23.34.55.451, com.lge.signboard
 2017.11.16_23.35.26.321, android
 2017.11.16_23.35.27.378, com.lge.videoplayer
 2017.11.16_23.35.30.581, com.lge.signboard
 2017.11.16_23.35.38.719, com.android.systemui
 2017.11.16_23.35.39.680, com.lge.signboard
 2017.11.16_23.35.43.459, com.lge.videoplayer
 2017.11.16_23.35.55.151, com.lge.signboard
 2017.11.16_23.35.58.746, com.lge.videoplayer
 2017.11.16_23.36.01.416, com.lge.signboard
 2017.11.16_23.36.02.148, com.lge.launcher2
 2017.11.16_23.36.34.011, com.facebook.katana
 2017.11.16_23.37.00.095, com.lge.launcher2
 2017.11.16_23.37.02.091, com.facebook.katana
 2017.11.16_23.37.28.823, com.lge.launcher2
 2017.11.16_23.37.29.245, com.android.systemui
 2017.11.16_23.37.32.622, com.lge.launcher2
 2017.11.16_23.37.36.009, com.instagram.android
 2017.11.16_23.38.41.866, com.android.systemui
 2017.11.16_23.38.43.670, com.lge.signboard
 2017.11.16_23.38.57.457, com.lge.launcher2
 2017.11.16_23.39.02.632, com.nhn.android.search
 2017.11.16_23.39.03.338, com.android.systemui
 2017.11.16_23.39.04.101, com.lge.signboard
 2017.11.16_23.39.10.922, com.nhn.android.search
 2017.11.16_23.39.52.070, com.lge.signboard
 2017.11.16_23.41.57.013, com.nhn.android.search
 2017.11.16_23.42.02.369, com.lge.launcher2
 2017.11.16_23.42.04.905, com.lezhin.comics.plus
 2017.11.16_23.45.15.635, com.lge.launcher2
 2017.11.16_23.45.37.084, com.kakao.talk
 2017.11.16_23.47.04.220, com.lge.signboard
 2017.11.16_23.47.10.267, com.kakao.talk
 2017.11.16_23.49.28.062, com.lge.launcher2
 2017.11.16_23.49.29.587, com.facebook.katana
 2017.11.16_23.49.33.031, com.android.systemui
 2017.11.16_23.49.33.992, com.lge.signboard
 2017.11.16_23.49.34.939, com.lge.launcher2
 2017.11.16_23.49.35.703, com.facebook.katana
 2017.11.16_23.49.37.232, com.lge.signboard
 2017.11.16_23.49.40.701, com.facebook.katana
 2017.11.16_23.49.55.086, com.kakao.talk
 2017.11.16_23.51.31.245, com.lge.signboard
 2017.11.16_23.52.56.627, com.kakao.talk
 2017.11.16_23.56.27.141, com.lge.signboard
 2017.11.16_23.58.23.952, com.kakao.talk
 2017.11.16_23.58.59.742, com.lge.signboard
 2017.11.17_00.05.31.533, com.kakao.talk
 2017.11.17_00.07.12.361, com.lge.launcher2
 2017.11.17_00.08.13.175, com.lge.signboard
 2017.11.17_00.08.29.697, com.kakao.talk
 2017.11.17_00.08.36.525, com.lge.signboard
 2017.11.17_00.09.11.143, com.kakao.talk
 2017.11.17_00.09.19.818, com.lge.signboard
 2017.11.17_00.15.11.933, com.kakao.talk
 2017.11.17_00.18.07.068, com.lge.signboard
 2017.11.17_00.19.01.219, com.kakao.talk
 2017.11.17_00.21.54.764, com.lge.signboard
 2017.11.17_00.26.31.995, com.kakao.talk
 2017.11.17_00.26.39.571, com.lge.signboard
 2017.11.17_00.29.18.324, com.kakao.talk
 2017.11.17_00.30.57.099, com.lge.signboard
 2017.11.17_00.31.51.604, com.kakao.talk
 2017.11.17_00.31.53.044, com.lge.signboard
 2017.11.17_00.31.56.846, com.kakao.talk
 2017.11.17_00.33.13.255, com.lge.signboard
 2017.11.17_00.33.14.794, com.kakao.talk
 2017.11.17_00.35.49.094, com.lge.signboard
 2017.11.17_01.43.45.907, com.lge.launcher2
 2017.11.17_01.43.46.279, com.android.systemui
 2017.11.17_01.43.51.826, com.lge.launcher2
 2017.11.17_01.43.59.914, com.android.systemui
 2017.11.17_01.44.01.956, com.lge.launcher2
 2017.11.17_01.44.05.486, com.SunHan
 2017.11.17_01.45.06.200, android
 2017.11.17_01.45.08.021, com.lge.videoplayer
 2017.11.17_01.45.11.638, com.lge.signboard
 2017.11.17_01.45.16.888, com.lge.videoplayer
 2017.11.17_01.45.19.865, com.lge.signboard
 2017.11.17_01.45.21.359, com.lge.videoplayer
 2017.11.17_01.45.23.071, com.android.systemui
 2017.11.17_01.45.23.428, com.lge.videoplayer
 2017.11.17_01.45.25.546, com.lge.signboard
 2017.11.17_01.45.28.598, com.android.systemui
 2017.11.17_01.45.31.248, com.lge.signboard
 2017.11.17_01.45.44.096, com.lge.videoplayer
 2017.11.17_01.45.47.001, com.lge.signboard
 2017.11.17_01.45.52.031, com.android.systemui
 2017.11.17_01.45.55.335, com.lge.signboard
 2017.11.17_01.46.01.935, com.android.systemui
 2017.11.17_01.46.02.851, com.lge.signboard
 2017.11.17_01.46.07.235, com.lge.videoplayer
 2017.11.17_01.46.15.691, com.android.systemui
 2017.11.17_01.46.17.677, com.lge.signboard
 2017.11.17_01.46.19.587, com.lge.videoplayer
 2017.11.17_01.46.20.484, com.lge.signboard
 2017.11.17_01.46.24.097, com.lge.videoplayer
 2017.11.17_01.46.24.828, com.lge.signboard
 2017.11.17_01.47.18.567, com.android.systemui
