"_id","uid","date","day","timeTable","total","type","percent","sTime","eTime"
"175","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"176","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"177","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"178","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"179","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"180","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"181","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"182","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"183","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"184","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"185","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"186","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"187","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"188","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"189","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"190","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"191","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"192","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"193","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"194","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"195","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"196","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"197","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"198","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"199","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"200","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"201","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"202","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"203","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"204","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"205","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"206","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"207","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"208","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"209","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"210","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"211","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"212","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"213","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"214","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"215","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"216","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"217","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"218","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"219","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"220","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"221","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"222","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"223","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"224","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"225","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"226","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"227","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"228","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"229","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"230","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"231","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"232","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"233","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"234","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"235","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"236","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"237","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"238","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"239","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"240","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"241","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"242","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"243","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"244","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue4","12","Yellow","16.0","2018-12-04 15:30:00","2018-12-04 16:15:00"
"245","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue5","4","Blue","5.333333333333334","2018-12-04 16:30:00","2018-12-04 17:45:00"
"246","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-04","7","tue2","9","Yellow","12.0","2018-12-04 12:00:00","2018-12-04 13:15:00"
"247","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"248","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"249","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"250","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"251","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"252","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"253","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"254","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"255","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"256","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"257","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"258","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"259","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"260","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"261","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"262","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"263","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"264","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"265","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"266","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"267","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"268","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"269","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"270","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"271","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"272","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"273","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"274","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"275","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"276","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"277","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"278","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"279","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"280","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"281","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"282","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"283","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"284","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"285","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"286","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"287","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"288","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"289","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"290","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"291","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"292","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"293","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"294","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"295","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"296","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"297","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"298","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"299","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"300","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"301","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"302","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"303","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","0","Blue","0.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"304","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"305","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"306","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","6","Blue","8.0","2018-12-05 09:00:00","2018-12-05 10:15:00"
"307","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"308","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"309","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","11","Yellow","14.666666666666666","2018-12-05 09:00:00","2018-12-05 10:15:00"
"310","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"311","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"312","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","16","Yellow","21.333333333333336","2018-12-05 09:00:00","2018-12-05 10:15:00"
"313","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"314","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"315","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","16","Yellow","21.333333333333336","2018-12-05 09:00:00","2018-12-05 10:15:00"
"316","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"317","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"318","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","17","Yellow","22.666666666666664","2018-12-05 09:00:00","2018-12-05 10:15:00"
"319","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"320","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"321","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","17","Yellow","22.666666666666664","2018-12-05 09:00:00","2018-12-05 10:15:00"
"322","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"323","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","0","Blue","0.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"324","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","17","Yellow","22.666666666666664","2018-12-05 09:00:00","2018-12-05 10:15:00"
"325","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"326","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","11","Yellow","14.666666666666666","2018-12-05 10:30:00","2018-12-05 11:45:00"
"327","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","17","Yellow","22.666666666666664","2018-12-05 09:00:00","2018-12-05 10:15:00"
"328","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"329","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","17","Yellow","22.666666666666664","2018-12-05 10:30:00","2018-12-05 11:45:00"
"330","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","17","Yellow","22.666666666666664","2018-12-05 09:00:00","2018-12-05 10:15:00"
"331","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"332","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","19","Yellow","25.333333333333336","2018-12-05 10:30:00","2018-12-05 11:45:00"
"333","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","17","Yellow","22.666666666666664","2018-12-05 09:00:00","2018-12-05 10:15:00"
"334","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"335","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","19","Yellow","25.333333333333336","2018-12-05 10:30:00","2018-12-05 11:45:00"
"336","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","17","Yellow","22.666666666666664","2018-12-05 09:00:00","2018-12-05 10:15:00"
"337","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"338","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","24","Yellow","32.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"339","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","17","Yellow","22.666666666666664","2018-12-05 09:00:00","2018-12-05 10:15:00"
"340","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","0","Blue","0.0","2018-12-05 12:00:00","2018-12-05 13:15:00"
"341","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","24","Yellow","32.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"342","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","17","Yellow","22.666666666666664","2018-12-05 09:00:00","2018-12-05 10:15:00"
"343","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","2","Blue","2.666666666666667","2018-12-05 12:00:00","2018-12-05 13:15:00"
"344","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","24","Yellow","32.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
"345","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed0","17","Yellow","22.666666666666664","2018-12-05 09:00:00","2018-12-05 10:15:00"
"346","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed2","5","Blue","6.666666666666667","2018-12-05 12:00:00","2018-12-05 13:15:00"
"347","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","7","wed1","24","Yellow","32.0","2018-12-05 10:30:00","2018-12-05 11:45:00"
